"Year","Count","spCov_107","spCov_119","spCov_133","spCov_13","spCov_33","spCov_3","spCov_45","spCov_57","spCov_83","present","spCov_107_scale","spCov_119_scale","spCov_133_scale","spCov_13_scale","spCov_33_scale","spCov_3_scale","spCov_45_scale","spCov_57_scale","spCov_83_scale"
1999,0,-39.6784644697415,-39.8867364257551,-41.8418622465177,-32.0431994754696,-23.0064637747035,-22.7223714724822,-33.8999613534912,-35.5278954315843,-33.5002648163237,0,-0.363117764410501,-0.367424302773554,-0.388365216041654,-0.378587410881733,-0.220964286913316,-0.659297496898077,-0.314261206069152,-0.324467156387128,-0.303736650408013
1999,0,-64.654678066581,-63.860300161414,-56.9262073262363,-95.8462614343966,-53.6536358010957,-1.50969715298778,-45.0183387546348,-53.4520557483847,-66.7684243518112,0,-0.591687769977116,-0.588261371180188,-0.52837415974538,-1.13241463253133,-0.51531332634142,-0.0438043870220323,-0.417331373470849,-0.488163915172592,-0.605368873256135
1999,0,-80.5634238245402,-77.61335725516,-75.615045109564,-17.4450403894219,-75.3473350481216,-12.5067166598882,-83.6901807279152,-80.1799564100938,-85.0385959719909,0,-0.737276775786817,-0.714950287509066,-0.70183906148726,-0.206111523876213,-0.723669240208622,-0.362886725897586,-0.775829118430289,-0.732262976446924,-0.771018928881632
1999,0,-61.956433181579,-68.3140198767988,-74.0010409388902,-2.52052885860495,-5.79359774674086,0.801549511975582,-6.12081891947742,-6.53009965610932,-24.9793676880039,0,-0.566994761727738,-0.629287662318849,-0.686858297133541,-0.0297798131975694,-0.0556442835938477,0.0232572373673833,-0.0567415377176459,-0.0596377252467012,-0.22648028343846
1999,0,-38.5693605289782,-34.7940272021469,-33.6035971398693,-7.6711179505077,-23.1649097588958,-1.38248604282655,-27.188792557318,-31.8316207032642,-46.2749359851898,0,-0.352967791399929,-0.320511837543522,-0.311899795140886,-0.0906335425610161,-0.222486072453857,-0.0401133124962727,-0.252046975851399,-0.290710027355009,-0.419560684999064
1999,0,-4.21358202054942,-3.98823228694253,-3.91889907986148,-1.33945915795841,-0.871486856671866,-0.411323818525271,-1.48900024797215,-3.68850449646379,-4.79698469690837,0,-0.0385606273808549,-0.0367383646455125,-0.0363741957475257,-0.0158255849257971,-0.00837014648250989,-0.0119347033955803,-0.0138034084725233,-0.0336861654975709,-0.0434927924267478
1999,0,-24.2843591878421,-23.2143290586738,-23.3178078277349,-122.6644674079,-61.8514875725039,-42.5055958556013,-47.1961058509537,-36.5040328756955,-26.8273365595997,0,-0.222238494767242,-0.213843232940751,-0.216429790368369,-1.44926923288965,-0.594049132444834,-1.23331462060187,-0.437519824634272,-0.333381969293614,-0.243235251740779
1999,0,-24.2011215032533,-25.1064247929545,-26.3618597765708,-0.935476589335628,-3.35894076826782,-6.42507861042275,-8.3455534582775,-7.42070036792109,-15.3008837523553,0,-0.221476744474066,-0.231272634748115,-0.244683883978892,-0.0110525685853616,-0.0322607576250136,-0.186425886503754,-0.0773653889384971,-0.067771353116508,-0.138728431094618
1999,0,-1.33608435304022,-0.727791605323515,-0.23362334629171,-1.64719825571518,-3.41190813979124,2.0152742127013,-5.54910273870187,-5.35064059918877,-3.70381031207936,0,-0.0122271859514572,-0.00670419159632652,-0.00216843076487364,-0.0194614936413424,-0.0327694797647112,0.0584738809329952,-0.0514415842862456,-0.048866028200615,-0.0335813147778305
1999,0,-6.90798902846131,-7.10058716203087,-6.80484464507648,0.344905833276296,-7.13716922261683,-0.64898230804375,-5.36347649510059,-5.30939981670772,-6.43521064083436,0,-0.0632185132693338,-0.0654084169595646,-0.0631607872791312,0.00407503022655531,-0.0685485402406444,-0.018830446977885,-0.0497207821123452,-0.0484893867121099,-0.0583460857827193
1999,0,-92.9803937511738,-92.5932819027989,-92.4333134980171,-100.885576860065,-56.2411189558222,-85.9762406308187,-58.821016638367,-78.4174120088938,-89.3857112651869,0,-0.850910768955832,-0.852940729005933,-0.85794182760331,-1.19195367391453,-0.540164662721634,-2.49463047064662,-0.545285684494834,-0.716166110507745,-0.810432893079594
1999,0,-1.18477579354153,-0.724376169348462,-0.337989307599618,-5.67620651769337,-6.7432106295928,-3.43913003578689,-5.21126940031739,-4.2607480990095,-2.95699773697113,0,-0.0108424845373378,-0.00667272965448183,-0.00313712830686973,-0.0670638501878896,-0.0647647870992058,-0.0997875519660097,-0.0483097838908406,-0.0389123195442209,-0.0268101936750675
1999,0,-17.5331262012127,-17.8987582601234,-18.7449154802663,-125.379045562888,-40.1096477954178,-133.99372558192,-29.2976948566383,-24.5943029098379,-16.9499747502465,0,-0.16045453558735,-0.16487783568053,-0.173985400250249,-1.48134172041136,-0.385230855565196,-3.88787446694082,-0.271597032948975,-0.224613460255361,-0.153680234570315
1999,0,-23.577059570881,-33.0865856935583,-36.6041516295384,-0.69638943419717,-1.72228677632831,-1.41859486706861,-2.60534556693867,-2.62468133650507,-9.28371623054883,0,-0.215765637031652,-0.304783413459803,-0.339750156717994,-0.0082277761638607,-0.0165416064423627,-0.0411610225677129,-0.0241522116074255,-0.0239705414388569,-0.0841726143559142
1999,0,-12.3841980529516,-11.5142121791696,-11.1654245305799,-8.35575276857793,-21.6207924030304,-3.6270355233598,-24.3427708635787,-20.037020529173,-12.9377373294514,0,-0.113334081121864,-0.106065368115362,-0.103634548683987,-0.0987224390325161,-0.207655684185999,-0.105239694923899,-0.225663635745278,-0.182992969175189,-0.117302505572776
1999,0,-73.8220778375533,-77.1197707916852,-76.8507700359727,-64.4447298223497,-58.4413643757214,-40.9792551045837,-56.7030213650725,-68.2998279659261,-64.2752599492244,0,-0.675583297558113,-0.710403521379471,-0.713308736885198,-0.761408467562482,-0.561296796064825,-1.18902731380478,-0.525651333231311,-0.623764810513738,-0.58276411449646
1999,0,-6.55347638907354,-6.13429517546486,-6.41372632772705,-8.85495688146148,-8.25300801234763,-5.06304716411747,-8.7247627829665,-8.67871479724051,-6.29901309472061,0,-0.0599741881980367,-0.0565072334771667,-0.059530529406756,-0.104620489030388,-0.0792655511162657,-0.146906071226857,-0.080880755179974,-0.079260476229958,-0.0571112243069311
1999,0,-9.95786983064086,-11.2974837318705,-13.9526236518026,-1.12959088507888,-2.82294518959468,-0.741044860374116,-10.6950951854984,-11.1271609995817,-9.768174412203,0,-0.0911295202451831,-0.104068932563703,-0.129504601562785,-0.013346010870887,-0.0271128182463236,-0.0215016738955051,-0.0991462343266944,-0.101621507391242,-0.0885650484505453
1999,0,-5.59313980159107,-7.1345794372815,-13.5883399109848,-1.63275846481179,-3.11400289875574,0.879176923147291,-3.56119056342598,-3.67654859420299,-4.17894615427485,0,-0.0511856607338711,-0.0657215433056346,-0.126123415207606,-0.0192908888596329,-0.0299082656382045,0.0255096236527746,-0.0330131362049201,-0.0335769753088057,-0.0378892260731146
1999,0,-37.7029639091268,-37.9095264343253,-38.0417273047501,-4.72296461827333,-12.4483060924669,0.0602109383527015,-36.8748956081186,-45.2071217176575,-39.6431134103643,0,-0.345038956252259,-0.349210854704414,-0.353093357945284,-0.0558013861220995,-0.119559055487052,0.00174704127999559,-0.34183959818255,-0.412865047422287,-0.359431978971755
1999,0,-29.9944572228745,-31.3667833917331,-32.7411468161323,-46.477984719355,-29.0192037724452,-15.535812446052,-24.8325138036201,-24.9908922555523,-22.436809043975,0,-0.27449449964936,-0.288941125564611,-0.303894756925093,-0.549133051191466,-0.278713309927318,-0.450776991757418,-0.23020367652575,-0.228235409028127,-0.203427682205679
1999,0,-70.1860192281357,-68.2331900008463,-66.2243935720967,-104.335057986433,-94.1611759156093,-34.0452352433462,-91.6750497010075,-85.6962131485513,-77.0633560630782,0,-0.642307879994408,-0.628543082454052,-0.614677491296299,-1.23270897144706,-0.904365716298789,-0.987834320217299,-0.849850871069534,-0.782641534368412,-0.69870986895584
1999,0,-19.0923290596411,-19.3423008537402,-19.7481963768737,-3.69664979566972,-16.7098494475428,-2.35612231087326,-16.2938250226833,-16.378586874974,-19.9166781292608,0,-0.17472359220991,-0.178175304426083,-0.183297590990369,-0.0436755722895421,-0.160488808874007,-0.0683637068351635,-0.151047874353427,-0.149581432967119,-0.180578426331977
1999,0,-36.6435930594265,-36.4810376594608,-35.400375991756,-1.55955853905612,-6.38357975665432,-0.0317444614363741,-12.2759286203293,-16.4939643634722,-35.7164929848679,0,-0.335344115996578,-0.336052057090038,-0.328577026256481,-0.0184260385693306,-0.0613107326139511,-0.000921076569438407,-0.11380095964169,-0.150635145976273,-0.32383051307281
1999,0,-10.1016480340138,-10.8787686127192,-10.2797897715711,-4.73046269904375,-3.27370695329536,-8.64593221862585,-3.23133526448164,-2.71916813489625,-5.45988237451478,0,-0.0924453075488867,-0.10021185814496,-0.095414318606989,-0.0558899752465292,-0.0314421342446138,-0.250864724969122,-0.0299552942506586,-0.0248334651335393,-0.0495030828308199
1999,0,-73.2851098149661,-74.4603853117823,-75.4224294988057,-43.3498698716714,-41.4904366251783,-17.2833560470123,-50.0809154108379,-53.1666650132046,-64.4898107555264,0,-0.670669230682605,-0.685906083300569,-0.700051253792555,-0.512174666245174,-0.39849256419342,-0.501482576041554,-0.464262738058734,-0.48555751478838,-0.584709381007211
1999,0,-4.05281144992435,-4.20815218313561,-4.67226920695115,-1.79353855365332,-2.74040235763969,2.72757000690047,-3.38551167106409,-3.84853550270558,-4.02388152951717,0,-0.0370893343011316,-0.0387641988391719,-0.0433667801225402,-0.0211904906020384,-0.0263200402609126,0.0791413906924965,-0.0313845484900596,-0.0351476876310458,-0.0364833025683629
1999,0,-32.1427185257976,-30.7683976872096,-28.4421012991665,-37.1408620994247,-41.9923717273208,0.846676200970947,-34.28240026964,-31.8266777990871,-33.0657238691358,0,-0.294154329033179,-0.283428981178382,-0.263992141426466,-0.43881581896655,-0.403313371641614,0.0245666039154117,-0.31780651143937,-0.290664885078971,-0.29979680060421
1999,0,-20.424348731847,-19.4900930796336,-18.6941713970352,-30.6468202759597,-25.9318483274211,-23.900234272807,-23.6647077686459,-22.1787915371418,-21.8199306778975,0,-0.186913580204307,-0.179536720787015,-0.173514406948594,-0.362089320977939,-0.249060978259216,-0.693473594973227,-0.21937781955267,-0.202553214445733,-0.19783463481788
1999,0,-3.68860302602427,-4.37945226626906,-5.2634854589027,-1.22576357779673,-4.96731423444985,0.146832666044285,-4.38552642854854,-4.27154894663567,-3.37003190862025,0,-0.0337562781853406,-0.040342162324039,-0.0488542946615378,-0.0144822822585632,-0.0477082900891716,0.00426040078180685,-0.0406549379308325,-0.0390109609152693,-0.0305550481258783
1999,0,-3.81358658161962,-3.97093462103998,-3.78525792765963,-1.88387242638372,-3.66912813537307,-1.41280179509872,-3.66572186895249,-3.50400423946454,-3.73615970822841,0,-0.0349000661293137,-0.0365790238870706,-0.0351337735444904,-0.0222577768765599,-0.035239934740329,-0.0409929345733007,-0.0339821678154342,-0.0320011719730735,-0.0338746168541844
1999,0,-34.8144934421952,-33.4424476290892,-31.7729961374308,-0.97066877800894,-21.8798276041194,-4.76656338798745,-32.0464561042181,-38.2434400393569,-37.6815719451409,0,-0.318605097166865,-0.308061503754042,-0.294908635674572,-0.0114683610096883,-0.210143573200781,-0.138303491530889,-0.297078744147788,-0.34926752877685,-0.341647282714874
1999,0,-8.67084930847798,-7.63684162356642,-6.65785786153801,-11.4885742015959,-19.5368956353686,-1.08510820279392,-18.3214200380483,-14.9431579961813,-10.0468277985553,0,-0.0793513423090231,-0.0703482275155289,-0.0617964944183627,-0.135736431845221,-0.187641014927108,-0.0314847912257749,-0.169844192387659,-0.13647202919186,-0.0910915134399882
1999,0,-2.86590985059687,-2.54848727172243,-2.60154480894263,-1.37744280566433,-1.41586300446964,-0.123240706153559,-1.4620717596612,-1.22830097865218,-2.5392727424244,0,-0.0262273954362415,-0.0234758780198238,-0.0241468581349085,-0.0162743581780385,-0.0135985765658421,-0.00357587187505464,-0.0135537745827978,-0.0112177577897421,-0.0230228089683799
1999,0,-8.81807401624323,-14.5109426392737,-14.6703566204039,-1.78701736078373,-4.6355382948046,-1.91667618934111,-7.2985850367687,-6.64621363751179,-6.97113035944721,0,-0.0806986703234546,-0.133670324012257,-0.136166411158372,-0.0211134433169741,-0.0445217667435319,-0.0556130250544969,-0.0676597271700719,-0.0606981644566453,-0.0632051058863382
1999,0,-48.8019660436737,-46.2037441442422,-42.9378143972748,-8.01553323810853,-45.6049560610288,0.316745694807235,-37.0955706768356,-35.4936056549887,-42.4434964772491,0,-0.446611557312905,-0.425614627793016,-0.398537557112241,-0.0947027770362035,-0.43801023462017,0.00919048630080511,-0.34388531181984,-0.324153996652504,-0.384822195355371
1999,0,-0.00917212282382124,-0.260348191754383,-0.995891152356732,0.056894794417469,2.88743190464068,-4.19216495033151,2.31135521406784,1.25193544234981,1.23892993101479,0,-8.39387506344749e-05,-0.00239824717200835,-0.00924360106776038,0.000672206685466837,0.027732177272772,-0.121637121445911,0.0214268467640119,0.0114336052846627,0.0112329985867246
1999,0,-67.904851592723,-74.9092130279837,-75.0168281054575,-47.4485754330146,-84.4031899431849,-3.08201612245899,-86.8912522309094,-84.3182904408454,-66.0618508220699,0,-0.621431757314603,-0.690040545667469,-0.696286567798742,-0.560600489878153,-0.81064568903942,-0.0894257677900185,-0.805503859966268,-0.770057319703867,-0.598962587265045
1999,0,-12.6010092829462,-12.7034673465589,-12.4986127131285,-2.64630620165422,0.221926224673228,0.109843367947513,0.0694546359491897,-3.27011917300071,-12.7246049225364,0,-0.115318230715021,-0.11702041958996,-0.116008852520876,-0.0312658607656053,0.00213147793865665,0.00318714345579435,0.000643862021932316,-0.0298651596505009,-0.115370099255253
1999,0,-4.20447060030412,-4.72167847527002,-5.75912997687819,-1.46602454283642,-2.93852449225475,-2.17704140355352,-3.22118880012937,-4.16752089971793,-3.47112711445372,0,-0.0384772441503217,-0.0434946445148813,-0.0534547373753281,-0.0173209431344835,-0.0282228931558932,-0.0631676121369878,-0.0298612339627593,-0.0380608994450393,-0.0314716474232429
1999,0,-7.05099666804774,-7.36832614754873,-7.81143630484568,1.87931499291706,-2.86619443838584,4.58191352880564,-2.40987549773765,-1.48642948911615,-2.21525884903603,0,-0.064527248752781,-0.0678747458421572,-0.0725037076565465,0.0222039312255434,-0.0275282032230092,0.132945811761038,-0.0223401546833191,-0.01357517926814,-0.0200850741414155
1999,0,-11.3159657703238,-10.8636548530122,-11.5546826378994,-1.90730611681492,-3.6639159829042,-1.3254263914137,-3.55000503241978,-4.12359551413714,-9.76582564671732,0,-0.103558145396459,-0.100072634856211,-0.107247540573652,-0.0225346437416975,-0.0351898749151927,-0.038457706900883,-0.0329094435066341,-0.0376597401650011,-0.0885437529125809
1999,0,-12.9153786079126,-12.0685764215103,-11.7293844271651,-3.47746393165153,-18.5478393835475,-0.0143363742370677,-22.7686786608219,-19.4582860198421,-12.7051546593919,0,-0.118195183944097,-0.111172000381549,-0.108869076865017,-0.0410859117650353,-0.178141679803684,-0.000415974875709588,-0.211071403354681,-0.177707535341731,-0.11519374967087
1999,0,-8.12380328327722,-8.12697593811021,-8.01709531248732,-0.573275924412544,-2.25433959475256,0.444973844304889,-2.16913633384956,-2.74244393518959,-7.4642164041952,0,-0.074345046517208,-0.0748631935148619,-0.0744125807478799,-0.00677320153720376,-0.0216516778020733,0.012911070576001,-0.0201084418148984,-0.0250460370475824,-0.0676757661756178
1999,0,-18.3488035182481,-18.0173176122169,-17.6006674510156,-0.292694332707693,-6.85910924042985,-1.0921268621706,-9.55637550882549,-11.1769913745102,-16.2268265857779,0,-0.167919212655893,-0.165969967832312,-0.163364789473725,-0.0034581562207729,-0.065877928786196,-0.0316884400642875,-0.088590015243304,-0.102076595424416,-0.147123671437794
1999,0,-49.5427389552803,-57.4056690794318,-53.2433927619543,-7.30428464915195,-3.96269940185402,-11.6864803123178,-5.1084303373599,-9.73177948346994,-16.3093668200099,0,-0.453390746154841,-0.528803302221042,-0.494191238692009,-0.0862994413458179,-0.0380595234520687,-0.339087283507829,-0.0473564397964612,-0.0888778459075552,-0.147872038485248
1999,0,-5.26572435445782,-4.76547520963003,-4.13761421101479,-3.28344182142758,-3.00378767562229,-6.61209839577462,-3.00340514845635,-3.80734065471184,-5.22313215775146,0,-0.0481893158201924,-0.0438980865115946,-0.0384042523607207,-0.0387935586428157,-0.0288497097286494,-0.191852330504206,-0.0278423244919419,-0.0347714656504315,-0.0473565410581703
1999,0,-37.3890652415892,-39.2522234884542,-38.4777503933581,-37.6167135607956,-71.1000138243608,-2.72489379770005,-55.7818291537654,-45.2978599568866,-33.6114512655471,0,-0.342166310248163,-0.361579365471588,-0.357140410153637,-0.444437959566542,-0.682876082481704,-0.0790637395534354,-0.517111648706949,-0.413693736487614,-0.304744743921395
1999,0,-0.307738067697249,-0.470821725006122,-1.34882358209238,2.74413104295245,0.498817251257666,0.17727974081689,1.45874494866059,1.75000075405609,1.41580920369027,0,-0.00281626722857304,-0.0043370643863787,-0.0125194275239263,0.0324216521345466,0.0047908622247893,0.00514383322677665,0.0135229342043527,0.0159823080271487,0.0128367088291247
1999,0,-49.7896820944923,-47.0949258770616,-45.903157283614,-33.5202840652009,-33.5738814497949,-43.9668003644997,-40.2157044897236,-46.2314399093158,-57.3115435295074,0,-0.455650648140604,-0.433823918804708,-0.426061093801542,-0.396039027437932,-0.322458455419959,-1.27571197672025,-0.372809740520828,-0.422219882738187,-0.519626228533079
1999,0,-6.59784296325677,-6.07538359482478,-6.81499097274225,-1.59351849904431,-2.14019446535257,0.237626500835216,-2.43015291419245,-2.41641215267356,-7.09475868013104,0,-0.0603802092335597,-0.0559645581825294,-0.0632549628373971,-0.0188272723267592,-0.0205553773288894,0.00689481541955411,-0.0225281314566435,-0.022068472402119,-0.0643260060411865
1999,0,-18.8589007362286,-22.7039570184611,-22.2213112421839,-0.145844965207324,-2.2174295794035,-0.355680473156975,-3.40889292315595,-4.84032232705938,-8.2890659812791,0,-0.172587371162035,-0.209141843260015,-0.206252395996495,-0.00172314465071588,-0.0212971776363185,-0.0103201924117783,-0.0316012986038776,-0.0442054223133601,-0.0751544248969021
1999,0,-8.41952806430505,-8.51292062007918,-8.78351751537076,-0.372330597963725,-5.1670311428233,4.08308136830664,-6.9643272898787,-7.65976739757784,-8.03392928514609,0,-0.0770513740629602,-0.0784183967826341,-0.0815263110748976,-0.0043990512615023,-0.0496264598989881,0.11847202344244,-0.064561073411141,-0.069954690979794,-0.072841178541851
1999,0,-43.2667190557542,-46.1976843486376,-48.6808343692017,-22.1385990931034,-15.3608640707048,-16.8065632661033,-21.6101919909387,-40.8055525233172,-39.340143942578,0,-0.395955703096417,-0.425558806826587,-0.451842765637336,-0.261565481862166,-0.147532554720023,-0.487648267973265,-0.200331939250395,-0.37266664493377,-0.356685047512381
1999,0,-9.56974206626187,-8.73796989232982,-8.34033146911483,-65.7859578394798,-34.4001804742888,-27.3418024742321,-26.2787926371491,-20.2443458100738,-12.6977216411219,0,-0.0875775661060702,-0.0804914812050787,-0.0774127741680847,-0.777254951394287,-0.330394597910714,-0.793331891161698,-0.243611046693454,-0.184886417788564,-0.115126356768631
1999,0,-8.78416779673008,-8.50399655098342,-9.53137887311933,-4.37271367145247,-10.4566798319704,0.29041968794317,-8.30283560954166,-7.25557406143097,-6.61513713112387,0,-0.0803883773019438,-0.0783361910130165,-0.0884677644944427,-0.0516632038779296,-0.100430593122822,0.00842662807193057,-0.0769693836886852,-0.0662632969127643,-0.0599774242148137
1999,0,-11.0523221963728,-12.3232384383138,-15.6359282680778,-1.75620572128637,-7.34001211735112,-1.11378846986987,-7.55181342191929,-7.80400888890554,-10.8162694130515,0,-0.101145409257255,-0.113517868265252,-0.145128594517783,-0.0207494066722796,-0.0704967334105864,-0.032316959132036,-0.0700072182748125,-0.0712720115234288,-0.0980678051186655
1999,0,-30.6571384559142,-30.9116527763249,-31.6104392031033,-6.22261014825098,-15.6650995327226,-5.10008468956589,-22.0751617828409,-28.2857864336163,-26.9108492511839,0,-0.280559031910725,-0.284748602835946,-0.293399824748634,-0.0735195580814645,-0.150454567097797,-0.14798072788622,-0.204642326689048,-0.258326832445302,-0.243992435761486
1999,0,-61.5094382550451,-64.0445047698873,-66.4158824099687,-15.2190840525632,-61.5694283577482,-9.80228714122569,-65.2145366069135,-65.5443389056074,-63.4823634340482,0,-0.562904084313807,-0.589958207168812,-0.616454840579932,-0.179812057527596,-0.591340110586188,-0.284416764505097,-0.604555229831224,-0.59859963568431,-0.575575164410236
1999,0,-54.5257413780763,-58.1062037392777,-59.5979442336223,-35.2915634305663,-38.6938409919804,-7.58614068112065,-41.9271606604725,-46.1763647174946,-48.6126750893851,0,-0.498992730102522,-0.535256411249947,-0.553172522569917,-0.416966527808028,-0.371632818779007,-0.220114505575995,-0.38867537159768,-0.421716895137582,-0.440756250136511
1999,0,-24.3342390616264,-28.234357581088,-29.2069567632874,-19.9546702907674,-18.1999006769929,-10.1493831249689,-20.9482908216535,-19.4784925472921,-20.7705823406082,0,-0.222694970805307,-0.260086185988181,-0.271091329694279,-0.235762566911074,-0.174799922072628,-0.294487874976222,-0.19419594819161,-0.177892076374137,-0.188320514531756
1999,0,-2.49815535597744,-3.43206961949434,-3.55986032181797,0.0304856207002182,-0.0786531172564701,0.345285489312864,-0.456186399120429,-1.09980051568151,-1.53584149610408,0,-0.0228618874277359,-0.0316151658424166,-0.0330416919499325,0.000360184763036964,-0.000755419439435746,0.0100185783466699,-0.00422896316857203,-0.0100441960206581,-0.0139250048959905
1999,0,-68.9003702832248,-70.1898473143063,-66.7273332606349,-0.497646244645512,-34.7529473569587,-0.941209207975082,-61.8198339206495,-73.1235575395022,-68.3503661856503,0,-0.63054225405773,-0.646567205598421,-0.619345645874226,-0.00587964393005113,-0.333782727587624,-0.0273095119330696,-0.573085478308288,-0.667818695465429,-0.619711855808215
1999,0,-16.4164475045784,-16.6997313757285,-17.9169122064479,-13.5339178050488,-7.60609269103376,-7.10343794121568,-5.67630095237065,-4.73349818849683,-10.1939757044264,0,-0.150235242141761,-0.153832770165441,-0.166300090537571,-0.159901975607088,-0.0730522893100514,-0.206108717995654,-0.0526207438616967,-0.0432298248553108,-0.0924256584770162
1999,0,-0.828609798554331,-0.796518395549849,-1.10894526128847,-3.92538261030312,-4.56366136059719,-2.16010337294393,-3.52872878614057,-3.29072059749466,-1.54026144051627,0,-0.00758302876990454,-0.00733728157168159,-0.0102929397224548,-0.0463780291444527,-0.043831428772943,-0.0626761492984012,-0.0327122073284979,-0.0300533071763218,-0.0139650791795256
1999,0,-4.21022438502362,-4.08061024960881,-4.17102080680833,-0.740670532811316,-3.68390175285508,0.418095885645992,-4.22928684367132,-3.69180411281584,-4.29287042747702,0,-0.0385298999542236,-0.0375893219201815,-0.0387143236409169,-0.00875095321077706,-0.0353818271182281,0.0121311972741759,-0.0392065575074075,-0.0337163000473919,-0.0389221425987695
1999,0,-21.2706945120771,-19.8110202283079,-19.5761422893465,-7.73827857082655,-31.9873349423001,0.102011520428591,-36.74706307093,-32.267537630505,-25.5444203436839,0,-0.194658919943191,-0.182493002609225,-0.18170062997368,-0.0914270390212927,-0.307220558752464,0.00295989968101644,-0.340654558267818,-0.29469114484268,-0.231603442968136
1999,0,-27.5926722422969,-27.2318850976813,-27.3773729989177,-1.48533829918396,-58.4657668728295,-0.376622663430264,-49.4412995788772,-39.6736497555111,-31.5925641514748,0,-0.252514546432997,-0.250851718937937,-0.254109611965526,-0.0175491333629784,-0.561531168475344,-0.0109278373331485,-0.458333337707008,-0.3623292672784,-0.286440112213486
1999,0,-31.4021569319316,-28.8440640449197,-26.9573128380683,-11.4295509072346,-27.5821971110628,-2.55031376797787,-22.224701042525,-21.0177109767954,-23.2190704290407,0,-0.287377074067127,-0.265702613714397,-0.250210723475391,-0.135039077131592,-0.264911660298261,-0.073998239381342,-0.206028593405195,-0.191949363494938,-0.210520206821414
1999,0,-16.5733382437137,-16.3145206704075,-17.1917687378634,0.113213354664566,-12.7990256195148,0.657741945541116,-21.6365291813094,-19.8082248369046,-17.3270522488957,0,-0.151671028914582,-0.150284328063969,-0.159569498620348,0.00133760521799658,-0.122927521452079,0.0190846109009923,-0.200576091658832,-0.180903436801765,-0.157099080869349
1999,0,-4.71677755252507,-5.90134212271537,-7.90377157471653,-0.0339324272914122,-0.380933714329994,-0.607587775428741,-1.96341450285388,-1.6504353124724,-2.96115601339515,0,-0.0431656250558957,-0.0543613418686925,-0.0733607394688589,-0.000400908461186058,-0.00365865642683944,-0.0176293702429415,-0.0182013484689999,-0.015073002386816,-0.0268478954950211
1999,0,-45.0066432348741,-44.3113971218613,-45.8130784408843,-37.7683521326906,-32.3319529834059,-3.30281940756438,-32.9022122946929,-47.510178731043,-46.4863080237751,0,-0.411878632237176,-0.408182911197247,-0.425225005555483,-0.446229555139496,-0.310530423339048,-0.095832451764583,-0.305011820227595,-0.433898276411874,-0.421477130595593
1999,0,-3.63127477021962,-4.08189035166408,-3.87849481790706,-1.97684240815008,-2.89111035993685,1.47797455702115,-4.15773534640495,-4.38643557351543,-3.91580670366959,0,-0.0332316382234989,-0.0376011138251424,-0.0359991739611989,-0.023356208533286,-0.0277675067897034,0.0428839448867897,-0.038543257051324,-0.040060191011163,-0.035503421192011
1999,0,-21.1212727988416,-20.0237594127724,-18.0496750213822,-12.1006969872992,-13.1862431025388,0.0974517448887532,-21.1107653755408,-21.2417471011575,-19.1898301748856,0,-0.193291486016764,-0.184452690303153,-0.167532360243935,-0.142968605422598,-0.126646529981797,0.00282759621069105,-0.195702128352931,-0.193995427955462,-0.173988318336464
1999,0,-4.27137116603602,-5.11717594819444,-7.86352722330201,-2.75074381051468,-4.6379371372081,-7.25489328473182,-4.90374083432157,-5.51402906248265,-3.07532422310789,0,-0.0390894851780685,-0.0471378451439538,-0.0729872019303174,-0.0324997813660568,-0.0445448062904304,-0.210503247369182,-0.0454589163915298,-0.0503582131281888,-0.0278830237183756
1999,0,-3.48956403509974,-4.7617329258032,-8.90281038036797,-1.98833467643298,-0.961238284118425,-5.44318087134715,-1.74253303826034,-1.44118716405481,-2.2066206458441,0,-0.031934771370979,-0.0438636137482386,-0.0826335562308113,-0.0234919886103571,-0.00923215901774301,-0.157935782714789,-0.0161537214897928,-0.0131619927176092,-0.0200067541962614
1999,0,-9.14109006404058,-9.5533818428808,-10.376536056,-12.2326648251644,-10.2793507638497,-0.307539648552776,-7.23068276800341,-6.57980116683128,-7.01190967859278,0,-0.083654754101201,-0.0880028043729216,-0.0963122923021393,-0.144527793109062,-0.0987274460651078,-0.00892336967262908,-0.0670302559841169,-0.0600916363961289,-0.0635748394950457
1999,0,-30.5897479044136,-31.2134298754652,-30.2236987586901,-7.35180948777382,-5.45674807436498,-0.0682354560857562,-6.90229181987395,-15.2900184977481,-34.2277147107247,0,-0.279942306774551,-0.287528480313539,-0.280528462830868,-0.086860942878154,-0.0524090298676596,-0.00197987544792671,-0.0639859889318558,-0.139639817186033,-0.310332216009554
1999,0,-74.9190808131554,-72.6240143592462,-67.154279197594,-64.2887271776308,-96.5034587768656,-9.49653101893459,-90.0046641938471,-84.4408534305615,-72.1129310463912,0,-0.685622528495492,-0.668990000980193,-0.623308446336316,-0.759565310876458,-0.926862040256052,-0.275545144466145,-0.834365975420041,-0.771176656052627,-0.653825880100568
1999,0,-10.3837329987559,-12.2004565531715,-12.2426251531815,-19.8175054371463,-7.50291080900756,-6.28603200799386,-5.34060422638471,-6.86528512146144,-8.30536450603884,0,-0.0950268102138672,-0.112386839442536,-0.113632842977203,-0.234141976968545,-0.0720612847294447,-0.182391401060869,-0.0495087504030097,-0.0626988881296682,-0.0753021986337444
